"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"2418","ENSRNOG00000004821","Sntb1",928.9850818,-0.914972813,0.1277033,-7.164832942,7.79e-13,7.07e-12
"2434","ENSRNOG00000004857","L2hgdh",247.5245816,0.535420371,0.109506167,4.889408388,1.01e-06,5.09e-06
"2459","ENSRNOG00000004908","Smc6",4809.759478,-0.130566215,0.052953282,-2.465686918,0.01367508,0.033836595
"2475","ENSRNOG00000004940","Rnf215",759.6269957,-0.292378679,0.066816648,-4.37583577,1.21e-05,5.32e-05
"2509","ENSRNOG00000005024","Cdkn2aipnl",1159.552881,1.126614556,0.080515245,13.99256194,1.73e-44,6.24e-43
"2604","ENSRNOG00000005229","Sec16b",773.1373811,-0.89308182,0.078203989,-11.41990108,3.33e-30,7.17e-29
"2712","ENSRNOG00000005428","Ctbp1",6808.445667,0.138141026,0.049584706,2.785960374,0.00533694,0.014621101
"2923","ENSRNOG00000005931","Cpq",3323.608443,-0.750410773,0.051903705,-14.45774971,2.24e-47,8.77e-46
"3116","ENSRNOG00000006435","Tor1b",1725.43856,0.14584131,0.06284379,2.320695634,0.020303277,0.047950533
"3255","ENSRNOG00000006778","Mmp19",3524.487175,-0.177334355,0.039297083,-4.51265953,6.4e-06,2.91e-05
"NA.469",NA,NA,NA,NA,NA,NA,NA,NA
"3500","ENSRNOG00000007272","Rnf103",1242.820102,-0.411012449,0.061589364,-6.673432258,2.5e-11,2e-10
"3509","ENSRNOG00000007291","Terf1",389.5335462,0.588254447,0.07913484,7.433570905,1.06e-13,1.02e-12
"3547","ENSRNOG00000007369","Shisa4",2628.509924,-0.284435535,0.059620378,-4.770777107,1.84e-06,8.96e-06
"3612","ENSRNOG00000007493","Xrcc2",310.8567144,0.857342119,0.093207647,9.198195109,3.64e-20,5.19e-19
"NA.572",NA,NA,NA,NA,NA,NA,NA,NA
"3962","ENSRNOG00000008178","Nxn",2941.185011,-0.339253381,0.057368742,-5.913557935,3.35e-09,2.22e-08
"3981","ENSRNOG00000008218","Atp6v0e2",161.6400007,0.49939391,0.134371035,3.716529469,0.000201978,0.000734604
"4062","ENSRNOG00000008393","Tax1bp1",9704.543306,-0.309095865,0.034231789,-9.029497892,1.72e-19,2.37e-18
"4218","ENSRNOG00000008676","Emp1",33138.24146,0.352065904,0.02811142,12.52394585,5.52e-36,1.48e-34
"NA.622",NA,NA,NA,NA,NA,NA,NA,NA
"4345","ENSRNOG00000008934","Tmem65",1712.041879,-0.503292145,0.083322831,-6.040266966,1.54e-09,1.06e-08
"4352","ENSRNOG00000008944","Ext2",6681.328256,-0.449500564,0.035935742,-12.50845365,6.71e-36,1.79e-34
"4423","ENSRNOG00000009076","Ttpal",1512.369746,-0.337413286,0.063408307,-5.32127892,1.03e-07,5.81e-07
"4536","ENSRNOG00000009290","Nup35",976.2359567,0.578326742,0.082567707,7.004272758,2.48e-12,2.16e-11
"NA.682",NA,NA,NA,NA,NA,NA,NA,NA
"4775","ENSRNOG00000009773","Elovl4",198.0233791,0.539501128,0.116470113,4.63209929,3.62e-06,1.7e-05
"4786","ENSRNOG00000009795","Nfib",359.340927,0.609233126,0.119125107,5.114229413,3.15e-07,1.68e-06
"5086","ENSRNOG00000010389","Ndrg2",783.6917055,-0.79127322,0.136463222,-5.798435696,6.69e-09,4.3e-08
"5223","ENSRNOG00000010636","Coa7",282.47615,0.315240351,0.112313091,2.806799709,0.005003634,0.013786357
"5320","ENSRNOG00000010812","Osbpl6",965.4776916,0.419669026,0.077233685,5.433756381,5.52e-08,3.21e-07
"NA.787",NA,NA,NA,NA,NA,NA,NA,NA
"5697","ENSRNOG00000011521","Filip1",449.1717559,-0.655162844,0.14675834,-4.464229048,8.04e-06,3.61e-05
"NA.833",NA,NA,NA,NA,NA,NA,NA,NA
"5885","ENSRNOG00000011901","Rrad",488.2020959,1.991771753,0.105497412,18.87981625,1.67e-79,1.35e-77
"6015","ENSRNOG00000012151","Itpripl1",219.7330013,0.386346152,0.139992891,2.759755515,0.005784463,0.015706806
"NA.875",NA,NA,NA,NA,NA,NA,NA,NA
"6361","ENSRNOG00000012840","Sparc",332842.8634,-1.454565404,0.018856288,-77.13954231,0,0
"6458","ENSRNOG00000013046","Tram2",350.5526218,-0.8328247,0.183823249,-4.53057327,5.88e-06,2.69e-05
"NA.952",NA,NA,NA,NA,NA,NA,NA,NA
"6697","ENSRNOG00000013557","Lancl1",1311.675389,-0.143206899,0.04864659,-2.943821932,0.003241865,0.009315735
"7116","ENSRNOG00000014372","Gjb3",104.054064,2.297815402,0.190056529,12.09016817,1.19e-33,2.94e-32
"7180","ENSRNOG00000014503","Celf4",229.6652643,0.654506542,0.11531889,5.675622967,1.38e-08,8.59e-08
"7330","ENSRNOG00000014776","Adcy7",923.0124259,-0.371308953,0.109473864,-3.391758899,0.000694455,0.002282593
"7355","ENSRNOG00000014833","Smndc1",1356.072612,0.158824714,0.066840066,2.376190277,0.01749244,0.042132248
"7368","ENSRNOG00000014852","Fbxo30",2194.665386,-0.183879369,0.065562264,-2.804652529,0.005037085,0.013864932
"NA.1072",NA,NA,NA,NA,NA,NA,NA,NA
"7570","ENSRNOG00000015267","unkown",5969.382595,-0.558024535,0.035262071,-15.82506431,2.09e-56,9.96e-55
"NA.1098",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1101",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1109",NA,NA,NA,NA,NA,NA,NA,NA
"7828","ENSRNOG00000015800","Elmo3",88.19811822,0.443276009,0.16521433,2.683036087,0.007295712,0.019243381
"NA.1131",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1133",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1136",NA,NA,NA,NA,NA,NA,NA,NA
"7896","ENSRNOG00000015972","Ano5",71.16948874,-0.955376381,0.223543791,-4.273777308,1.92e-05,8.21e-05
"7967","ENSRNOG00000016121","Trip4",1481.241145,-0.176092707,0.053490735,-3.292022575,0.000994696,0.003171182
"8208","ENSRNOG00000016541","Enc1",2865.447933,0.927707855,0.05646502,16.42977997,1.17e-60,6.13e-59
"8233","ENSRNOG00000016581","Serpinb1a",139.570609,0.792413039,0.124980901,6.340273076,2.29e-10,1.69e-09
"NA.1206",NA,NA,NA,NA,NA,NA,NA,NA
"8534","ENSRNOG00000017117","Ybx2",11.37614196,1.935589668,0.464090847,4.170712873,3.04e-05,0.0001257
"NA.1225",NA,NA,NA,NA,NA,NA,NA,NA
"8727","ENSRNOG00000017500","Mtss2",2033.358754,-0.843017828,0.069682273,-12.09802425,1.08e-33,2.68e-32
