ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000013598,Melk,435.1096249,-2.0801462,0.117006029,-17.77811121,1.04e-70,7.31e-69
ENSRNOG00000013727,Ndc80,890.5094764,-2.270611589,0.079426803,-28.58747294,9.62e-180,4.51e-177
ENSRNOG00000013840,Ankrd2,1.608574424,-4.129808215,1.511896645,-2.731541358,0.006303883,0.018035067
ENSRNOG00000014102,Wdr38,2.620130787,-3.988563484,1.483147242,-2.689256583,0.007161135,0.020216362
ENSRNOG00000014909,Sh2d5,2.892178226,-3.523308246,1.405276591,-2.507199129,0.012169213,0.032417277
ENSRNOG00000014960,Bard1,455.3924334,-2.0164081,0.121475248,-16.59933305,7.05e-62,4.08e-60
ENSRNOG00000015131,Ube2c,924.8564223,-2.469856966,0.118179952,-20.89911969,5.45e-97,6.71e-95
ENSRNOG00000015275,Ska1,345.4392207,-2.343610123,0.124056821,-18.89142491,1.34e-79,1.13e-77
ENSRNOG00000015308,Pbk,513.5267325,-2.407156317,0.113845516,-21.1440591,3.13e-99,4.06e-97
ENSRNOG00000015365,Col4a3,403.8465781,-2.250326031,0.157443597,-14.29290286,2.42e-46,1.01e-44
ENSRNOG00000015423,Ccna2,1487.260603,-2.452884706,0.059454121,-41.25676501,0,0
ENSRNOG00000015529,Cdca3,826.9641278,-2.333977914,0.119118177,-19.59380141,1.75e-85,1.7e-83
ENSRNOG00000015677,Cda,67.67386547,-2.911336103,0.468245885,-6.21753698,5.05e-10,3.96e-09
ENSRNOG00000015750,Wnt7b,2.164150965,-2.704506759,1.153563821,-2.344479524,0.019053657,0.047875435
ENSRNOG00000015774,Mreg,31.70229284,-2.040319467,0.347846346,-5.865576828,4.48e-09,3.2e-08
ENSRNOG00000015794,Fam83d,435.2533302,-2.109183664,0.110620026,-19.06692435,4.75e-81,4.27e-79
ENSRNOG00000015829,Trpm1,25.46660785,-2.446191204,0.411108913,-5.950226639,2.68e-09,1.94e-08
ENSRNOG00000015878,Pif1,76.63975363,-2.241902354,0.248693827,-9.014708499,1.97e-19,2.97e-18
ENSRNOG00000015921,Esco2,391.8697346,-2.463717238,0.127466412,-19.32836422,3.1e-83,2.92e-81
ENSRNOG00000016377,Cep55,758.1395732,-2.28950777,0.094226399,-24.29794408,2.06e-130,4.34e-128
ENSRNOG00000016561,Pclaf,622.2061839,-2.320561701,0.121860609,-19.04275485,7.55e-81,6.7e-79
ENSRNOG00000016616,Prl7a3,4.247735676,-3.993400828,1.412469095,-2.827248287,0.004694991,0.013896283
ENSRNOG00000017108,Syngr1,5.894385378,-2.067094881,0.792662938,-2.607785456,0.009113005,0.02511937
ENSRNOG00000017156,Ankle1,236.2817006,-3.011370039,0.148230199,-20.31549616,9.38e-92,1.01e-89
ENSRNOG00000017259,Tacc3,1112.386129,-2.215860753,0.075921092,-29.18636584,2.89e-187,1.48e-184
ENSRNOG00000017429,Lat,9.383923031,-2.03164243,0.582145,-3.489925073,0.000483156,0.001761441
ENSRNOG00000018336,Eps8l2,21.02603389,-2.07570025,0.521738118,-3.9784332,6.94e-05,0.000293071
ENSRNOG00000018606,Olr59,4.392548571,-2.869608443,0.921048031,-3.115590442,0.00183577,0.005966519
ENSRNOG00000018615,Cenph,399.9109484,-2.082889889,0.112778351,-18.46888046,3.68e-76,2.82e-74
ENSRNOG00000018815,Plk1,1287.538491,-2.377080796,0.063150936,-37.64125985,0,0
