ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000005944,Slurp1,12.47372658,2.425086666,0.470592031,5.153267598,2.56e-07,9.59e-07
ENSRNOG00000006086,Lynx1,23.6755195,2.221985532,0.353244327,6.290222844,3.17e-10,1.5e-09
ENSRNOG00000006715,unkown,17.5039628,3.836001362,0.602392671,6.367941621,1.92e-10,9.25e-10
ENSRNOG00000006731,Spc25,626.1816398,2.402030138,0.105177082,22.83796134,1.92e-115,1.01e-113
ENSRNOG00000006996,Mms22l,682.3803743,2.028214318,0.087265333,23.24192503,1.72e-119,9.56e-118
ENSRNOG00000007159,Ccl2,221.7403973,3.538578904,0.184475974,19.18178738,5.25e-82,1.75e-80
ENSRNOG00000007221,Dut,1336.299263,2.175761726,0.102163374,21.29688598,1.21e-100,5.09e-99
ENSRNOG00000007805,Mybl2,1271.18165,2.112332935,0.075796286,27.86855445,6.42e-171,6.58e-169
ENSRNOG00000008040,Pimreg,705.804616,2.783774078,0.097508943,28.54891029,2.9000000000000002e-179,3.34e-177
ENSRNOG00000008091,Gins1,298.8008965,2.479029622,0.124722837,19.8763088,6.53e-88,2.33e-86
ENSRNOG00000008115,Arhgap11a,1714.48939,2.505751164,0.065967495,37.98463404,0.0,0.0
ENSRNOG00000008165,Tpx2,2349.014052,2.313388103,0.056811146,40.72067341,0.0,0.0
ENSRNOG00000008450,unkown,3073.740992,2.718710436,0.084808851,32.05691878,1.7599999999999998e-225,2.98e-223
ENSRNOG00000008816,Gpnmb,799.1136567,2.852380768,0.081452876,35.01878514,1.1599999999999999e-268,2.62e-266
ENSRNOG00000009334,Knstrn,819.2930067,2.47144532,0.098601676,25.06494234,1.2e-138,8.62e-137
ENSRNOG00000009339,Cenpe,1544.069922,2.219116088,0.077989616,28.45399436,4.35e-178,4.92e-176
ENSRNOG00000009691,Lrrn2,24.74925819,2.925639642,0.35310685,8.285423062,1.18e-16,8.21e-16
ENSRNOG00000010598,unkown,12.84477898,4.327417348,0.653471145,6.622201124,3.54e-11,1.8e-10
ENSRNOG00000010701,Depdc1b,139.8151553,3.516424148,0.206118644,17.06019449,2.94e-65,7.43e-64
ENSRNOG00000010797,Esm1,7126.915514,2.125806388,0.048952552,43.42585429,0.0,0.0
