ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000007390,Nfkbia,685.8131347,2.359524583,0.103817057,22.72771606,2.38e-114,9.069999999999999e-113
ENSRNOG00000007420,Hrh1,4.536291169,2.112585499,0.871817557,2.423196783,0.01538459,0.029811805
ENSRNOG00000007433,Cyb561,13.74140497,3.767346375,0.558584887,6.744447372,1.54e-11,7e-11
ENSRNOG00000007457,Serping1,144.5287323,4.754491339,0.233600498,20.35308733,4.3599999999999996e-92,1.29e-90
ENSRNOG00000007484,Ehf,2.38697817,5.970428923,1.693899689,3.524664986,0.000424019,0.001053493
ENSRNOG00000007551,Patj,620.4686074,2.167789487,0.100638529,21.54035348,6.520000000000001e-103,2.17e-101
ENSRNOG00000007587,Tcp11l2,474.9359979,2.099088555,0.105495991,19.89733016,4.29e-88,1.2e-86
ENSRNOG00000007637,Acer2,12.48866902,5.288143617,0.795840466,6.644728238,3.04e-11,1.37e-10
ENSRNOG00000007680,Fhl5,28.61820436,2.176758167,0.352290612,6.178870784,6.46e-10,2.69e-09
ENSRNOG00000007743,Mgst1,21.10328376,2.597675847,0.375992488,6.908850395,4.89e-12,2.3e-11
ENSRNOG00000007799,Fam151a,144.8866156,2.042663652,0.154868287,13.18968323,1.01e-39,1.22e-38
ENSRNOG00000007837,Acot11,129.5700237,2.330652474,0.156885046,14.85579749,6.38e-50,9.74e-49
ENSRNOG00000007886,Orm1,21.01030571,9.168041675,1.214905987,7.546297221,4.48e-14,2.34e-13
ENSRNOG00000007896,Klhl38,13.3960034,4.306945049,0.649687701,6.629254397,3.37e-11,1.51e-10
ENSRNOG00000007918,Tbxas1,3.443500843,2.891868097,0.903273379,3.201542484,0.001366939,0.003156061
ENSRNOG00000007946,Bcl2l1,2469.93617,2.405350466,0.058595227,41.05027979,0.0,0.0
ENSRNOG00000007947,Fam13a,58.02042666,3.1721131,0.261069719,12.15044436,5.7099999999999995e-34,6.04e-33
ENSRNOG00000007955,Timp4,6.599653005,5.437617016,1.226704753,4.43270233,9.31e-06,2.79e-05
ENSRNOG00000007989,Chst1,54.53321832,2.879358266,0.280460417,10.26654064,9.97e-25,7.97e-24
ENSRNOG00000007999,Abra,4.763644513,3.393524081,1.042016808,3.256688429,0.001127201,0.002639249
ENSRNOG00000008057,Krt7,300.7908003,5.469532566,0.170529247,32.07386807,1.02e-225,8.970000000000001e-224
ENSRNOG00000008116,Plpp3,237.2528588,3.199879089,0.147912987,21.63352353,8.69e-104,2.9e-102
ENSRNOG00000008373,Colec11,8.13567723,4.906000738,0.884853453,5.544421759,2.95e-08,1.1e-07
ENSRNOG00000008591,Colec10,1.953331261,3.51362773,1.367647013,2.569104233,0.010196178,0.020475356
ENSRNOG00000008697,Ccn3,4085.93693,7.683854085,0.097411721,78.88018015,0.0,0.0
ENSRNOG00000008829,Sorbs3,1122.042593,2.463394357,0.069025492,35.68818233,6.0299999999999995e-279,6.61e-277
ENSRNOG00000008837,Ass1,13.4304739,2.340886094,0.443186761,5.281940479,1.28e-07,4.52e-07
ENSRNOG00000008855,Gjb2,61.77541276,6.48131592,0.489660456,13.23634744,5.41e-40,6.58e-39
ENSRNOG00000008871,Sdr16c5,14.88330524,8.635157946,1.235784874,6.987589933,2.8e-12,1.33e-11
ENSRNOG00000008943,Penk,41032.20651,4.432982302,0.071366716,62.11554259,0.0,0.0
ENSRNOG00000009005,Slco2a1,2057.587233,3.86486655,0.099956751,38.66538795,0.0,0.0
ENSRNOG00000009033,Cntn2,148.9601217,2.156199832,0.224866161,9.588814173,8.91e-22,6.47e-21
ENSRNOG00000009079,Prkar2b,824.1228229,2.290758393,0.079219088,28.91674792,7.35e-184,5.06e-182
ENSRNOG00000009204,Il17re,570.1589358,4.259527005,0.099916702,42.63078068,0.0,0.0
ENSRNOG00000009219,Hepacam,6.508771463,2.551808146,0.699187179,3.649678116,0.000262569,0.000671527
ENSRNOG00000009343,Evpl,295.4487393,3.260954955,0.141572735,23.03377807,2.14e-117,8.39e-116
ENSRNOG00000009528,Sdcbp2,56.22363123,3.796679862,0.267635086,14.18603188,1.12e-45,1.54e-44
ENSRNOG00000009565,Pdk4,93.57260241,4.331878971,0.247156419,17.52687221,8.94e-69,1.92e-67
ENSRNOG00000009589,Angptl7,27.03959032,4.258164002,0.458347079,9.29026101,1.54e-20,1.07e-19
ENSRNOG00000009736,A4galt,2.179315178,4.567253495,1.458530044,3.13140858,0.001739699,0.003958563
ENSRNOG00000009779,Krt8,46.74924205,2.562160316,0.266295634,9.621488267,6.49e-22,4.730000000000001e-21
ENSRNOG00000009797,Aqp3,5.966395406,3.486188703,0.890106692,3.916596443,8.98e-05,0.000241875
ENSRNOG00000009802,Fam124a,23.46635826,6.202446595,1.413432959,4.388214211,1.14e-05,3.39e-05
ENSRNOG00000009848,Il18,6.587992266,3.900983709,0.86437381,4.513074859,6.39e-06,1.94e-05
ENSRNOG00000009892,Adamts15,151.9150847,5.685141815,0.25342482,22.43324793,1.87e-111,6.79e-110
ENSRNOG00000010047,Ddit4l,76.23212171,5.392374576,0.347174204,15.53218678,2.0999999999999997e-54,3.55e-53
ENSRNOG00000010205,Mturn,90.49105916,3.903153657,0.239135434,16.3219377,6.89e-60,1.2800000000000001e-58
ENSRNOG00000010302,Rasl10b,467.1517596,3.573469422,0.126199662,28.31599831,2.2e-176,1.41e-174
ENSRNOG00000010389,Ndrg2,783.6917055,5.065814019,0.103878831,48.7665674,0.0,0.0
ENSRNOG00000010478,LOC299282,265.0003183,10.99802955,1.019241497,10.79040598,3.8200000000000005e-27,3.29e-26
ENSRNOG00000010517,Fam126a,1544.632734,2.80725842,0.142511717,19.69843946,2.22e-86,6.07e-85
ENSRNOG00000010535,Cdh18,189.0156165,2.224526606,0.13226969,16.81811312,1.8e-63,3.51e-62
ENSRNOG00000010598,unkown,12.84477898,2.020563489,0.578288527,3.494040422,0.000475769,0.00117223
ENSRNOG00000010805,Fabp4,28.97621168,9.587290675,1.202321703,7.973981214,1.54e-15,8.65e-15
ENSRNOG00000010885,Zyg11a,5.438999352,6.230731674,1.339130417,4.652819171,3.27e-06,1.02e-05
ENSRNOG00000011071,Nt5e,2254.600706,4.964226499,0.075511318,65.74148915,0.0,0.0
ENSRNOG00000011160,Sv2b,64.6214582,9.711602681,1.196176308,8.118872288,4.71e-16,2.7e-15
ENSRNOG00000011184,Slc13a4,14.91667932,5.42412249,0.733925447,7.39056332,1.46e-13,7.45e-13
ENSRNOG00000011201,Cmtm8,5.928598052,2.170788352,0.759976955,2.856387075,0.004284924,0.009153195
ENSRNOG00000011263,Plac9,321.2301502,2.683554876,0.14385612,18.65443667,1.16e-77,2.84e-76
ENSRNOG00000011271,Mcc,1190.413512,2.041586458,0.208772559,9.778998089,1.39e-22,1.04e-21
ENSRNOG00000011475,Srcin1,4.817182468,5.742692212,1.309463807,4.385529542,1.16e-05,3.43e-05
ENSRNOG00000011478,Ackr4,269.6244353,2.597795115,0.113413439,22.90553165,4.09e-116,1.59e-114
ENSRNOG00000011521,Filip1,449.1717559,4.050049499,0.114907265,35.24624398,3.9200000000000004e-272,4.2199999999999995e-270
ENSRNOG00000011557,S100a8,8.638700967,6.896947689,1.274812719,5.410165418,6.3e-08,2.29e-07
ENSRNOG00000011648,Aqp1,31232.72447,4.074864441,0.029589563,137.7128952,0.0,0.0
ENSRNOG00000011649,Epb42,9.353740399,3.280829909,0.742552279,4.418315047,9.95e-06,2.97e-05
ENSRNOG00000011659,Alpk3,26.11304619,5.450186843,0.577153618,9.44321697,3.6200000000000004e-21,2.56e-20
ENSRNOG00000011696,Lifr,361.8897554,3.681419157,0.193761736,18.99972222,1.71e-80,4.34e-79
ENSRNOG00000011723,Slc44a3,6.900148095,2.31242303,0.663740192,3.483927988,0.000494112,0.00121473
ENSRNOG00000011750,Fam180a,65.91768425,6.503148983,0.466121529,13.95161685,3.08e-44,4.100000000000001e-43
