ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000521,Cdkn1a,7140.435624,0.246867141,0.049706929,4.966453314,6.82E-07,6.01E-06
ENSRNOG00000000522,Cpne5,17.73676527,-0.647751959,0.438734167,-1.476411021,0.139833586,0.259717246
ENSRNOG00000000523,Ppil1,676.1358443,0.40525845,0.080332512,5.044762571,4.54E-07,4.12E-06
ENSRNOG00000000524,RGD735065,2616.291039,-0.039319646,0.046706793,-0.841839983,0.399877528,0.554589283
ENSRNOG00000000525,Pi16,115.9056577,-0.065305689,0.160430884,-0.407064319,0.683960749,0.792133326
ENSRNOG00000000527,Mtch1,11366.26961,0.014661101,0.07231468,0.202740313,0.839338012,0.902867374
ENSRNOG00000000528,Fgd2,2.462229154,1.103760862,1.034693929,1.066751075,0.286084257,
ENSRNOG00000000529,Pim1,140.1288759,-0.102920559,0.141145844,-0.729178814,0.465892289,0.615661802
ENSRNOG00000000531,unkown,189.5016234,0.246792891,0.13046575,1.891629724,0.058540333,0.133455102
ENSRNOG00000000532,Cmtr1,2619.30926,0.029510007,0.055307087,0.533566458,0.59364152,0.724508778
ENSRNOG00000000536,Mdga1,141.7058946,-1.147176648,0.158761547,-7.22578402,4.98E-13,9.06E-12
ENSRNOG00000000540,Btbd9,325.495724,-0.066757224,0.116187056,-0.574566794,0.565584315,0.701241403
ENSRNOG00000000541,Glo1,2487.835365,0.155540579,0.065245809,2.383916776,0.017129476,0.049629426
ENSRNOG00000000542,Dnah8,72.86147558,-0.249404637,0.187159521,-1.332577876,0.182670369,0.317717865
ENSRNOG00000000543,Frk,872.7629466,-0.048442094,0.071418906,-0.678281104,0.497593477,0.643524925
ENSRNOG00000000546,Nt5dc1,638.3131235,0.202436187,0.064630897,3.132189036,0.001735081,0.007160902
ENSRNOG00000000547,Tspyl4,128.4220671,-0.307205735,0.1467252,-2.093748961,0.036282349,0.091486589
ENSRNOG00000000549,Tspyl1,1783.509986,-0.295962837,0.044077065,-6.714667454,1.88E-11,2.97E-10
ENSRNOG00000000551,Fam241b,92.19631784,0.054122717,0.155218788,0.348686635,0.727324579,0.824804357
ENSRNOG00000000552,Col13a1,0.880797305,-0.690630144,1.963951136,-0.351653425,0.725098193,
ENSRNOG00000000556,Nodal,1.182300229,1.184572116,1.700175564,0.696735173,0.485968542,
ENSRNOG00000000557,Sar1a,17178.98802,0.044555962,0.045919198,0.970312295,0.33189085,0.487728527
ENSRNOG00000000559,Npffr1,0.433612684,-1.108196615,3.464321218,-0.319888528,0.749052835,
ENSRNOG00000000560,Lrrc20,550.0544299,-0.225046147,0.080055815,-2.811115556,0.004937005,0.017491426
ENSRNOG00000000561,Pald1,950.0854063,-0.372270876,0.073279244,-5.080168092,3.77E-07,3.48E-06
ENSRNOG00000000562,Prf1,0.482990013,0.815386376,3.031523752,0.268969153,0.78795342,
ENSRNOG00000000563,Adamts14,1830.459675,-0.607833409,0.086751858,-7.006575142,2.44E-12,4.16E-11
ENSRNOG00000000564,Tbata,28.79206454,0.003390019,0.32076995,0.010568381,0.991567809,0.996189904
ENSRNOG00000000565,Sgpl1,2695.893326,0.107307929,0.055136635,1.946218316,0.051628521,0.120848212
ENSRNOG00000000566,Pcbd1,195.6529517,-0.105782527,0.175786716,-0.601766331,0.54732969,0.686340374
ENSRNOG00000000567,Unc5b,19208.61179,0.06135386,0.055826305,1.099013436,0.271762205,0.424010246
ENSRNOG00000000568,Slc29a3,1016.693657,-0.065028746,0.064953403,-1.001159962,0.31674948,0.47217276
ENSRNOG00000000569,Vsir,177.9901923,0.390569973,0.136299355,2.865530615,0.00416311,0.015165057
ENSRNOG00000000571,Psap,25053.13154,0.234051295,0.035847061,6.529162702,6.61E-11,9.79E-10
ENSRNOG00000000572,Chst3,1669.197533,-0.365804062,0.096612816,-3.786289188,0.000152914,0.000846865
ENSRNOG00000000574,AC096404.1,20.64885804,-0.061240565,0.31921016,-0.191850301,0.847859469,0.908136612
