ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000940,Flt1,99.51266001,0.070227542,0.176211788,0.398540544,0.690231778,0.817197284
ENSRNOG00000000942,Pan3,518.3202552,0.258906845,0.136622984,1.895046041,0.058086302,0.146626562
ENSRNOG00000000943,unkown,18.31697123,-0.169448614,0.43994375,-0.385159725,0.70011908,0.824466659
ENSRNOG00000000954,Polr1d,2281.639261,-0.207892907,0.073226425,-2.83904214,0.004524918,0.018325857
ENSRNOG00000000955,Lnx2,479.5687291,-0.078783964,0.080189731,-0.982469477,0.325868613,0.515286676
ENSRNOG00000000956,Rasl11a,146.6434691,0.683196142,0.181195242,3.770497148,0.000162923,0.001025583
ENSRNOG00000000957,Rpl21,18181.94386,-0.209928504,0.08904874,-2.357456197,0.018400626,0.058575715
ENSRNOG00000000958,AABR07055943.1,91.58998292,-0.058867304,0.177852591,-0.330989294,0.740652573,0.853185407
ENSRNOG00000000961,Glt1d1,0.37506666,-0.414702529,3.560678803,-0.116467267,0.907282227,
ENSRNOG00000000962,Slc15a4,518.0332035,0.315597406,0.073006302,4.322878919,1.54E-05,0.000121005
ENSRNOG00000000963,Tmem132c,0.311221799,-0.41470107,4.440196656,-0.093397005,0.92558817,
ENSRNOG00000000964,Frg1l1,36.32730886,0.197339644,0.273239476,0.722222303,0.470157813,0.647826483
ENSRNOG00000000967,Aacs,993.9373192,0.148034568,0.065765245,2.25095442,0.024388424,0.073484902
ENSRNOG00000000968,Rnf6,2082.116373,-0.027173985,0.044484968,-0.610857696,0.541293793,0.706916864
ENSRNOG00000000973,Tex45,0.329387131,0.489578326,5.208358565,0.093998583,0.925110282,
ENSRNOG00000000974,Zfp358,579.7731069,0.259970123,0.079653587,3.263759138,0.001099446,0.005453802
ENSRNOG00000000975,Mcoln1,1063.403139,0.047151049,0.055617604,0.847772028,0.396564944,0.583535509
ENSRNOG00000000977,Pnpla6,528.9888078,-0.021090027,0.078253994,-0.269507353,0.787539285,0.882525194
ENSRNOG00000000978,Cyp3a73,0.152686478,2.061624412,5.200119167,0.396457148,0.691767815,
ENSRNOG00000000979,unkown,343.3074669,-0.133069311,0.118273336,-1.12509984,0.260546729,0.442017741
ENSRNOG00000000981,Scarb1,836.6284696,0.1368649,0.079550298,1.720482562,0.085344761,0.19634181
ENSRNOG00000000983,Zfp394,255.0369724,0.505540141,0.113378753,4.458861353,8.24E-06,6.84E-05
ENSRNOG00000000985,Cpsf4,852.0628032,0.112275327,0.070963216,1.582162327,0.113612518,0.243461414
ENSRNOG00000000986,Camsap3,0.915574178,-1.729601107,2.191937884,-0.78907396,0.43006878,
ENSRNOG00000000987,Ptcd1,449.386999,0.156298166,0.088527932,1.765523744,0.077475783,0.182278002
ENSRNOG00000000988,Xab2,1212.175202,0.213307852,0.057544054,3.706861725,0.000209843,0.001283939
ENSRNOG00000000989,Bud31,2101.813112,-0.281710478,0.079511565,-3.543012607,0.000395584,0.002232752
ENSRNOG00000000990,Pdap1,6193.740748,-0.038665905,0.058711769,-0.658571632,0.510170885,0.681277979
ENSRNOG00000000991,Arpc1b,26365.50041,-0.420271929,0.03963719,-10.60296983,2.89E-26,1.71E-24
ENSRNOG00000000993,Pcp2,0.518830433,-2.135052265,2.564530782,-0.832531346,0.405109092,
ENSRNOG00000000994,Stxbp2,305.5289975,0.31437533,0.100184588,3.137961002,0.001701275,0.008011942
ENSRNOG00000000996,Arpc1a,3501.78539,-0.068822308,0.063727455,-1.079947527,0.280165547,0.465655101
ENSRNOG00000000999,Smurf1,3185.321235,-0.011133709,0.085421379,-0.13033867,0.896298487,0.945089434
ENSRNOG00000001001,Retn,0.109537135,0,5.267904354,0,1,
ENSRNOG00000001003,Trappc5,1068.548423,-0.027217007,0.08238609,-0.330359246,0.741128531,0.853504513
ENSRNOG00000001004,Ncor2,5980.717221,0.048011892,0.112932693,0.425137222,0.670736645,0.804190881
ENSRNOG00000001005,Fcer2,0.102918263,0.547083945,5.267904354,0.103852293,0.917286567,
ENSRNOG00000001006,Nptx2,5.864409866,0.704154907,0.688760906,1.022350282,0.306615143,0.494561725
ENSRNOG00000001007,Baiap2l1,1844.406185,0.03461121,0.047463346,0.729219767,0.465867242,0.644389108
ENSRNOG00000001009,Bri3,2039.636872,0.281882808,0.093754782,3.006596585,0.002641901,0.01171673
ENSRNOG00000001010,Tecpr1,901.1242597,-0.025619869,0.084578967,-0.302910641,0.761957962,0.867520573
ENSRNOG00000001011,unkown,2.988373661,-0.435778767,1.052152987,-0.414178139,0.67874365,
ENSRNOG00000001030,Tsc22d1,7945.460324,0.110354803,0.04725717,2.33519702,0.019533131,0.061437641
ENSRNOG00000001031,Ocm,14.60871454,-0.061622837,0.464185206,-0.132754849,0.894387264,0.943668421
ENSRNOG00000001032,Ccz1b,2104.100093,-0.059986787,0.061283342,-0.978843261,0.327657431,0.517046857
ENSRNOG00000001033,Nufip1,739.8712282,0.169343344,0.078181918,2.166016768,0.030309906,0.087303188
ENSRNOG00000001034,Evi5l,949.3183216,-0.04896215,0.070701504,-0.692519207,0.488611328,0.663008529
ENSRNOG00000001035,Gtf2h3,621.4953874,-0.169132667,0.076103396,-2.222406297,0.02625586,0.077965677
ENSRNOG00000001036,Rsph10b,13.44654425,-0.182628183,0.473454957,-0.385735073,0.699692885,0.824165372
ENSRNOG00000001037,Gpalpp1,849.9421128,0.0503563,0.073386719,0.686177297,0.492601313,0.666335203
